send_id,offer_id,group_id,subject_id,sender_email,sender_name,email_message,send_date
36460,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:15"
36461,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:15"
36462,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:15"
36463,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:15"
36464,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:40"
36465,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:40"
36466,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:40"
36467,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:40"
36468,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 03:40"
36469,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 04:19"
36470,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 04:19"
36471,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 04:19"
36472,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 04:19"
36473,89,66,560,carissa4.bautista@shopmykart.store,"Pickupsavings Alert",,"28-07-2021 04:19"
36474,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 05:40"
36475,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 05:40"
36476,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 05:40"
36477,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 05:40"
36478,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 05:40"
36479,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:05"
36480,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:05"
36481,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:05"
36482,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:05"
36483,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:05"
36484,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:30"
36485,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:30"
36486,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:30"
36487,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:30"
36488,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:30"
36489,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:55"
36490,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:55"
36491,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:55"
36492,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:55"
36493,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 06:55"
36494,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:20"
36495,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:20"
36496,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:20"
36497,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:20"
36498,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:20"
36499,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:45"
36500,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:45"
36501,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:45"
36502,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:45"
36503,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 07:45"
36504,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 08:10"
36505,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 08:10"
36506,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 08:10"
36507,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 08:10"
36508,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 08:10"
36509,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:00"
36510,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:00"
36511,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:00"
36512,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:00"
36513,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:00"
36514,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:25"
36515,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:25"
36516,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:25"
36517,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:25"
36518,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:25"
36519,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:50"
36520,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:50"
36521,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:50"
36522,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:50"
36523,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 09:50"
36524,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 10:15"
36525,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 10:15"
36526,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 10:15"
36527,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 10:15"
36528,89,66,556,carissa4.bautista@shopmykart.store,"Thank you! Costco",,"28-07-2021 10:15"
36529,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 11:45"
36530,89,66,560,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 11:45"
36531,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 11:45"
36532,89,66,552,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 11:45"
36533,89,66,545,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 11:45"
36534,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:10"
36535,89,66,560,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:10"
36536,89,66,550,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:10"
36537,89,66,560,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:10"
36538,89,66,556,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:10"
36539,89,66,545,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:35"
36540,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:35"
36541,89,66,540,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:35"
36542,89,66,552,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:35"
36543,89,66,552,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 12:35"
36544,89,66,560,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:00"
36545,89,66,545,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:00"
36546,89,66,560,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:00"
36547,89,66,556,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:00"
36548,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:00"
36549,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:25"
36550,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:25"
36551,89,66,540,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:25"
36552,89,66,545,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:25"
36553,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:25"
36554,89,66,556,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:50"
36555,89,66,550,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:50"
36556,89,66,552,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:50"
36557,89,66,553,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:50"
36558,89,66,550,carissa4.bautista@shopmykart.store,"Costco Shopper Gift Opportunity",,"28-07-2021 13:50"
36559,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:15"
36560,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:15"
36561,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:15"
36562,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:15"
36563,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:15"
36564,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:40"
36565,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:40"
36566,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:40"
36567,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:40"
36568,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 14:40"
36569,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:05"
36570,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:05"
36571,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:05"
36572,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:05"
36573,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:05"
36574,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:30"
36575,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:30"
36576,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:30"
36577,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:30"
36578,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:30"
36579,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:55"
36580,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:55"
36581,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:55"
36582,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:55"
36583,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 15:55"
36584,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 16:20"
36585,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 16:20"
36586,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 16:20"
36587,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 16:20"
36588,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 16:20"
36589,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:05"
36590,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:05"
36591,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:05"
36592,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:05"
36593,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:05"
36594,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:30"
36595,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:30"
36596,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:30"
36597,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:30"
36598,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:30"
36599,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:55"
36600,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:55"
36601,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:55"
36602,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:55"
36603,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"28-07-2021 23:55"
36604,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:20"
36605,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:20"
36606,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:20"
36607,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:20"
36608,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:20"
36609,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:45"
36610,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:45"
36611,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:45"
36612,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:45"
36613,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 00:45"
36614,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:10"
36615,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:10"
36616,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:10"
36617,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:10"
36618,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:10"
36619,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:35"
36620,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:35"
36621,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:35"
36622,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:35"
36623,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 01:35"
36624,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:10"
36625,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:10"
36626,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:10"
36627,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:10"
36628,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:10"
36629,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:35"
36630,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:35"
36631,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:35"
36632,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:35"
36633,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 02:35"
36634,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:00"
36635,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:00"
36636,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:00"
36637,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:00"
36638,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:00"
36639,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:25"
36640,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:25"
36641,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:25"
36642,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:25"
36643,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:25"
36644,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:50"
36645,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:50"
36646,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:50"
36647,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:50"
36648,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 03:50"
36649,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:15"
36650,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:15"
36651,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:15"
36652,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:15"
36653,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:15"
36654,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:45"
36655,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:45"
36656,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:45"
36657,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:45"
36658,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 04:45"
36659,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:15"
36660,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:15"
36661,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:15"
36662,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:15"
36663,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:15"
36664,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:40"
36665,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:40"
36666,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:40"
36667,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:40"
36668,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 05:40"
36669,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:05"
36670,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:05"
36671,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:05"
36672,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:05"
36673,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:05"
36674,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:30"
36675,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:30"
36676,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:30"
36677,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:30"
36678,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:30"
36679,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:55"
36680,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:55"
36681,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:55"
36682,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:55"
36683,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 06:55"
36684,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:20"
36685,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:20"
36686,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:20"
36687,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:20"
36688,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:20"
36689,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:45"
36690,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:45"
36691,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:45"
36692,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:45"
36693,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 07:45"
36694,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:30"
36695,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:30"
36696,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:30"
36697,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:30"
36698,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:30"
36699,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:55"
36700,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:55"
36701,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:55"
36702,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:55"
36703,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 08:55"
36704,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:20"
36705,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:20"
36706,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:20"
36707,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:20"
36708,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:20"
36709,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:45"
36710,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:45"
36711,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:45"
36712,89,66,550,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:45"
36713,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 09:45"
36714,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:10"
36715,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:10"
36716,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:10"
36717,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:10"
36718,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:10"
36719,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:35"
36720,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:35"
36721,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:35"
36722,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:35"
36723,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 10:35"
36724,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:00"
36725,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:00"
36726,89,66,540,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:00"
36727,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:00"
36728,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:00"
36729,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:45"
36730,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:45"
36731,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:45"
36732,89,66,560,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:45"
36733,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 11:45"
36734,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:10"
36735,89,66,553,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:10"
36736,89,66,552,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:10"
36737,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:10"
36738,89,66,556,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:10"
36739,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:35"
36740,89,66,545,carissa4.bautista@shopmykart.store,"Customer Survey",,"29-07-2021 12:35"
